CREATED AT 2026/06/30 00:37:27 FOR 2026/06/30
Delivery Hour,Interval,Pricing Location,LMP,Energy Loss Price,Energy Congestion Price
1,5,ARMITAGE-LT.LFE,35.02,0.74,0.00
1,6,ARMITAGE-LT.LFE,35.53,0.75,0.00
1,7,ARMITAGE-LT.LFE,37.09,0.78,0.00
1,8,ARMITAGE-LT.LFE,36.77,0.77,0.00
1,9,ARMITAGE-LT.LFE,37.09,0.78,0.00
1,1,ARMOW-LT.AG_T1T2,35.35,-2.05,0.00
1,2,ARMOW-LT.AG_T1T2,34.91,-2.02,0.00
1,3,ARMOW-LT.AG_T1T2,33.13,-1.92,0.00
1,4,ARMOW-LT.AG_T1T2,32.95,-1.91,0.00
1,5,ARMOW-LT.AG_T1T2,32.40,-1.88,0.00
1,6,ARMOW-LT.AG_T1T2,32.88,-1.91,0.00
1,7,ARMOW-LT.AG_T1T2,34.32,-1.99,0.00
1,8,ARMOW-LT.AG_T1T2,34.03,-1.97,0.00
1,9,ARMOW-LT.AG_T1T2,34.32,-1.99,0.00
1,1,ARNPRIOR-LT.AG12,38.47,1.08,0.00
1,2,ARNPRIOR-LT.AG12,38.00,1.06,0.00
1,3,ARNPRIOR-LT.AG12,36.06,1.01,0.00
1,4,ARNPRIOR-LT.AG12,35.86,1.00,0.00
1,5,ARNPRIOR-LT.AG12,35.27,0.99,0.00
1,6,ARNPRIOR-LT.AG12,35.79,1.00,0.00
1,7,ARNPRIOR-LT.AG12,37.35,1.05,0.00
1,8,ARNPRIOR-LT.AG12,37.04,1.04,0.00
1,9,ARNPRIOR-LT.AG12,37.35,1.05,0.00
1,1,ARNPRIOR-LT.TT1_LF,39.24,1.84,0.00
1,2,ARNPRIOR-LT.TT1_LF,38.76,1.82,0.00
1,3,ARNPRIOR-LT.TT1_LF,36.78,1.73,0.00
1,4,ARNPRIOR-LT.TT1_LF,36.58,1.72,0.00
1,5,ARNPRIOR-LT.TT1_LF,35.97,1.69,0.00
1,6,ARNPRIOR-LT.TT1_LF,36.50,1.72,0.00
1,7,ARNPRIOR-LT.TT1_LF,38.10,1.79,0.00
1,8,ARNPRIOR-LT.TT1_LF,37.78,1.78,0.00
1,9,ARNPRIOR-LT.TT1_LF,38.10,1.79,0.00
1,1,ASITUBE-LT.T1_LF,35.35,-2.05,0.00
1,2,ASITUBE-LT.T1_LF,34.91,-2.02,0.00
1,3,ASITUBE-LT.T1_LF,33.13,-1.92,0.00
1,4,ASITUBE-LT.T1_LF,32.95,-1.91,0.00
1,5,ASITUBE-LT.T1_LF,32.40,-1.88,0.00
1,6,ASITUBE-LT.T1_LF,32.88,-1.91,0.00
1,7,ASITUBE-LT.T1_LF,34.32,-1.99,0.00
1,8,ASITUBE-LT.T1_LF,34.03,-1.97,0.00
1,9,ASITUBE-LT.T1_LF,34.32,-1.99,0.00
1,1,ATIKOKAN-LT.G1,8.39,-2.99,-26.01
1,2,ATIKOKAN-LT.G1,5.64,-2.96,-28.34
1,3,ATIKOKAN-LT.G1,5.69,-2.81,-26.56
1,4,ATIKOKAN-LT.G1,5.62,-2.79,-26.44
1,5,ATIKOKAN-LT.G1,8.18,-2.74,-23.36
1,6,ATIKOKAN-LT.G1,8.24,-2.78,-23.76
1,7,ATIKOKAN-LT.G1,33.40,-2.91,0.00
1,8,ATIKOKAN-LT.G1,8.32,-2.88,-24.80
1,9,ATIKOKAN-LT.G1,8.34,-2.91,-25.06
1,1,ATLANTIC-LT.LFBY,37.40,0.00,0.00
1,2,ATLANTIC-LT.LFBY,36.94,0.00,0.00
1,3,ATLANTIC-LT.LFBY,35.05,0.00,0.00
1,4,ATLANTIC-LT.LFBY,34.86,0.00,0.00
1,5,ATLANTIC-LT.LFBY,34.28,0.00,0.00
1,6,ATLANTIC-LT.LFBY,34.78,0.00,0.00
1,7,ATLANTIC-LT.LFBY,36.31,0.00,0.00
1,8,ATLANTIC-LT.LFBY,36.00,0.00,0.00
1,9,ATLANTIC-LT.LFBY,36.31,0.00,0.00
1,1,ATLASTEEL-LT.T23,37.40,0.00,0.00
1,2,ATLASTEEL-LT.T23,36.94,0.00,0.00
1,3,ATLASTEEL-LT.T23,35.05,0.00,0.00
1,4,ATLASTEEL-LT.T23,34.86,0.00,0.00
1,5,ATLASTEEL-LT.T23,34.28,0.00,0.00
1,6,ATLASTEEL-LT.T23,34.78,0.00,0.00
1,7,ATLASTEEL-LT.T23,36.31,0.00,0.00
1,8,ATLASTEEL-LT.T23,36.00,0.00,0.00
1,9,ATLASTEEL-LT.T23,36.31,0.00,0.00
1,1,ATTAWAPISKAT-LT.T3_LF,37.58,0.19,0.00
1,2,ATTAWAPISKAT-LT.T3_LF,37.12,0.19,0.00
1,3,ATTAWAPISKAT-LT.T3_LF,35.23,0.18,0.00
1,4,ATTAWAPISKAT-LT.T3_LF,35.03,0.18,0.00
1,5,ATTAWAPISKAT-LT.T3_LF,34.45,0.17,0.00
1,6,ATTAWAPISKAT-LT.T3_LF,34.96,0.17,0.00
1,7,ATTAWAPISKAT-LT.T3_LF,36.49,0.18,0.00
1,8,ATTAWAPISKAT-LT.T3_LF,36.18,0.18,0.00
1,9,ATTAWAPISKAT-LT.T3_LF,36.49,0.18,0.00
1,1,AUBREYFALLS-LT.G1,35.86,-1.54,0.00
1,2,AUBREYFALLS-LT.G1,35.41,-1.52,0.00
1,3,AUBREYFALLS-LT.G1,33.61,-1.45,0.00
1,4,AUBREYFALLS-LT.G1,33.42,-1.44,0.00
1,5,AUBREYFALLS-LT.G1,32.87,-1.41,0.00
1,6,AUBREYFALLS-LT.G1,33.35,-1.43,0.00
1,7,AUBREYFALLS-LT.G1,34.81,-1.50,0.00
1,8,AUBREYFALLS-LT.G1,34.52,-1.48,0.00
1,9,AUBREYFALLS-LT.G1,34.81,-1.50,0.00
1,1,AUBREYFALLS-LT.G2,35.86,-1.54,0.00
1,2,AUBREYFALLS-LT.G2,35.41,-1.52,0.00
1,3,AUBREYFALLS-LT.G2,33.61,-1.45,0.00
1,4,AUBREYFALLS-LT.G2,33.42,-1.44,0.00
1,5,AUBREYFALLS-LT.G2,32.87,-1.41,0.00
1,6,AUBREYFALLS-LT.G2,33.35,-1.43,0.00
1,7,AUBREYFALLS-LT.G2,34.81,-1.50,0.00
1,8,AUBREYFALLS-LT.G2,34.52,-1.48,0.00
1,9,AUBREYFALLS-LT.G2,34.81,-1.50,0.00
1,1,AUXSAUBLE-LT.G1,37.58,0.19,0.00
1,2,AUXSAUBLE-LT.G1,37.12,0.19,0.00
1,3,AUXSAUBLE-LT.G1,35.23,0.18,0.00
1,4,AUXSAUBLE-LT.G1,35.03,0.18,0.00
1,5,AUXSAUBLE-LT.G1,34.45,0.17,0.00
1,6,AUXSAUBLE-LT.G1,34.96,0.17,0.00
1,7,AUXSAUBLE-LT.G1,36.49,0.18,0.00
1,8,AUXSAUBLE-LT.G1,36.18,0.18,0.00
1,9,AUXSAUBLE-LT.G1,36.49,0.18,0.00
1,1,AYLMER-LT.TT_LF,37.74,0.34,0.00
1,2,AYLMER-LT.TT_LF,37.27,0.34,0.00
1,3,AYLMER-LT.TT_LF,35.37,0.32,0.00
1,4,AYLMER-LT.TT_LF,35.17,0.32,0.00
1,5,AYLMER-LT.TT_LF,34.59,0.31,0.00
1,6,AYLMER-LT.TT_LF,35.10,0.32,0.00
1,7,AYLMER-LT.TT_LF,36.64,0.33,0.00
1,8,AYLMER-LT.TT_LF,36.33,0.33,0.00
1,9,AYLMER-LT.TT_LF,36.64,0.33,0.00
1,1,BALMERCTS-115.T1_LFA,7.92,-3.46,-26.01
1,2,BALMERCTS-115.T1_LFA,5.18,-3.42,-28.34
1,3,BALMERCTS-115.T1_LFA,5.25,-3.24,-26.56
1,4,BALMERCTS-115.T1_LFA,5.19,-3.23,-26.44
1,5,BALMERCTS-115.T1_LFA,7.75,-3.17,-23.36
1,6,BALMERCTS-115.T1_LFA,7.80,-3.22,-23.76
1,7,BALMERCTS-115.T1_LFA,32.95,-3.36,0.00
1,8,BALMERCTS-115.T1_LFA,7.87,-3.33,-24.80
1,9,BALMERCTS-115.T1_LFA,7.89,-3.36,-25.06
1,1,BARRETT-LT.AG13,38.96,1.56,0.00
1,2,BARRETT-LT.AG13,38.48,1.54,0.00
1,3,BARRETT-LT.AG13,36.51,1.46,0.00
1,4,BARRETT-LT.AG13,36.31,1.45,0.00
1,5,BARRETT-LT.AG13,35.71,1.43,0.00
1,6,BARRETT-LT.AG13,36.23,1.45,0.00
1,7,BARRETT-LT.AG13,37.82,1.51,0.00
1,8,BARRETT-LT.AG13,37.50,1.50,0.00
1,9,BARRETT-LT.AG13,37.82,1.51,0.00
1,1,BARRETT-LT.AG24,38.96,1.56,0.00
1,2,BARRETT-LT.AG24,38.48,1.54,0.00
1,3,BARRETT-LT.AG24,36.51,1.46,0.00
1,4,BARRETT-LT.AG24,36.31,1.45,0.00
1,5,BARRETT-LT.AG24,35.71,1.43,0.00
1,6,BARRETT-LT.AG24,36.23,1.45,0.00
1,7,BARRETT-LT.AG24,37.82,1.51,0.00
1,8,BARRETT-LT.AG24,37.50,1.50,0.00
1,9,BARRETT-LT.AG24,37.82,1.51,0.00
1,1,BARRICK-LT.T1_LF,37.58,0.19,0.00
1,2,BARRICK-LT.T1_LF,37.12,0.19,0.00
1,3,BARRICK-LT.T1_LF,35.23,0.18,0.00
1,4,BARRICK-LT.T1_LF,35.03,0.18,0.00
1,5,BARRICK-LT.T1_LF,34.45,0.17,0.00
1,6,BARRICK-LT.T1_LF,34.96,0.17,0.00
1,7,BARRICK-LT.T1_LF,36.49,0.18,0.00
1,8,BARRICK-LT.T1_LF,36.18,0.18,0.00
1,9,BARRICK-LT.T1_LF,36.49,0.18,0.00
1,1,BARRIE-LT.LFEQ12,37.43,0.04,0.00
1,2,BARRIE-LT.LFEQ12,36.97,0.04,0.00
1,3,BARRIE-LT.LFEQ12,35.09,0.04,0.00
1,4,BARRIE-LT.LFEQ12,34.89,0.03,0.00
1,5,BARRIE-LT.LFEQ12,34.32,0.03,0.00
1,6,BARRIE-LT.LFEQ12,34.82,0.03,0.00
1,7,BARRIE-LT.LFEQ12,36.34,0.04,0.00
1,8,BARRIE-LT.LFEQ12,36.04,0.04,0.00
1,9,BARRIE-LT.LFEQ12,36.34,0.04,0.00
1,1,BARWICK-LT.LFBY,9.60,-1.78,-26.01
1,2,BARWICK-LT.LFBY,6.84,-1.76,-28.34
1,3,BARWICK-LT.LFBY,6.82,-1.67,-26.56
1,4,BARWICK-LT.LFBY,6.75,-1.66,-26.44
1,5,BARWICK-LT.LFBY,9.29,-1.63,-23.36
1,6,BARWICK-LT.LFBY,9.37,-1.66,-23.76
1,7,BARWICK-LT.LFBY,34.58,-1.73,0.00
1,8,BARWICK-LT.LFBY,9.49,-1.71,-24.80
1,9,BARWICK-LT.LFBY,9.52,-1.73,-25.06
1,1,BASIN-LT.TT1_LF,37.43,0.04,0.00
1,2,BASIN-LT.TT1_LF,36.97,0.04,0.00
1,3,BASIN-LT.TT1_LF,35.09,0.04,0.00
1,4,BASIN-LT.TT1_LF,34.89,0.03,0.00
1,5,BASIN-LT.TT1_LF,34.32,0.03,0.00
1,6,BASIN-LT.TT1_LF,34.82,0.03,0.00
1,7,BASIN-LT.TT1_LF,36.34,0.04,0.00
1,8,BASIN-LT.TT1_LF,36.04,0.04,0.00
1,9,BASIN-LT.TT1_LF,36.34,0.04,0.00
1,1,BASINRSVC1-LT.BATT_LF,37.38,-0.02,0.00
1,2,BASINRSVC1-LT.BATT_LF,36.94,0.00,0.00
1,3,BASINRSVC1-LT.BATT_LF,35.09,0.04,0.00
1,4,BASINRSVC1-LT.BATT_LF,34.89,0.03,0.00
1,5,BASINRSVC1-LT.BATT_LF,34.32,0.03,0.00
1,6,BASINRSVC1-LT.BATT_LF,34.82,0.03,0.00
1,7,BASINRSVC1-LT.BATT_LF,36.36,0.05,0.00
1,8,BASINRSVC1-LT.BATT_LF,36.05,0.05,0.00
1,9,BASINRSVC1-LT.BATT_LF,36.36,0.05,0.00
1,1,BASINRSVC1-LT.BATT_TG,37.38,-0.02,0.00
1,2,BASINRSVC1-LT.BATT_TG,36.94,0.00,0.00
1,3,BASINRSVC1-LT.BATT_TG,35.09,0.04,0.00
1,4,BASINRSVC1-LT.BATT_TG,34.89,0.03,0.00
1,5,BASINRSVC1-LT.BATT_TG,34.32,0.03,0.00
1,6,BASINRSVC1-LT.BATT_TG,34.82,0.03,0.00
1,7,BASINRSVC1-LT.BATT_TG,36.36,0.05,0.00
1,8,BASINRSVC1-LT.BATT_TG,36.05,0.05,0.00
1,9,BASINRSVC1-LT.BATT_TG,36.36,0.05,0.00
1,1,BASINRSVC2-LT.BATT_LF,37.38,-0.02,0.00
1,2,BASINRSVC2-LT.BATT_LF,36.94,0.00,0.00
1,3,BASINRSVC2-LT.BATT_LF,35.09,0.04,0.00
1,4,BASINRSVC2-LT.BATT_LF,34.89,0.03,0.00
1,5,BASINRSVC2-LT.BATT_LF,34.32,0.03,0.00
1,6,BASINRSVC2-LT.BATT_LF,34.82,0.03,0.00
1,7,BASINRSVC2-LT.BATT_LF,36.36,0.05,0.00
1,8,BASINRSVC2-LT.BATT_LF,36.05,0.05,0.00
1,9,BASINRSVC2-LT.BATT_LF,36.36,0.05,0.00
1,1,BASINRSVC2-LT.BATT_TG,37.38,-0.02,0.00
1,2,BASINRSVC2-LT.BATT_TG,36.94,0.00,0.00
1,3,BASINRSVC2-LT.BATT_TG,35.09,0.04,0.00
1,4,BASINRSVC2-LT.BATT_TG,34.89,0.03,0.00
1,5,BASINRSVC2-LT.BATT_TG,34.32,0.03,0.00
1,6,BASINRSVC2-LT.BATT_TG,34.82,0.03,0.00
1,7,BASINRSVC2-LT.BATT_TG,36.36,0.05,0.00
1,8,BASINRSVC2-LT.BATT_TG,36.05,0.05,0.00
1,9,BASINRSVC2-LT.BATT_TG,36.36,0.05,0.00
1,1,BATCHAWANA-LT.T1_LF,35.51,-1.88,0.00
1,2,BATCHAWANA-LT.T1_LF,35.08,-1.86,0.00
1,3,BATCHAWANA-LT.T1_LF,33.29,-1.76,0.00
1,4,BATCHAWANA-LT.T1_LF,33.10,-1.75,0.00
1,5,BATCHAWANA-LT.T1_LF,32.56,-1.73,0.00
1,6,BATCHAWANA-LT.T1_LF,33.03,-1.75,0.00
1,7,BATCHAWANA-LT.T1_LF,34.48,-1.83,0.00
1,8,BATCHAWANA-LT.T1_LF,34.19,-1.81,0.00
1,9,BATCHAWANA-LT.T1_LF,34.48,-1.83,0.00
1,1,BATHURST-LT.LFBJQY,37.40,0.00,0.00
1,2,BATHURST-LT.LFBJQY,36.94,0.00,0.00
1,3,BATHURST-LT.LFBJQY,35.05,0.00,0.00
1,4,BATHURST-LT.LFBJQY,34.86,0.00,0.00
1,5,BATHURST-LT.LFBJQY,34.28,0.00,0.00
1,6,BATHURST-LT.LFBJQY,34.78,0.00,0.00
1,7,BATHURST-LT.LFBJQY,36.31,0.00,0.00
1,8,BATHURST-LT.LFBJQY,36.00,0.00,0.00
1,9,BATHURST-LT.LFBJQY,36.31,0.00,0.00
1,1,BATLEMTNGOLD-LT.T1_LF,37.58,0.19,0.00
1,2,BATLEMTNGOLD-LT.T1_LF,37.12,0.19,0.00
1,3,BATLEMTNGOLD-LT.T1_LF,35.23,0.18,0.00
1,4,BATLEMTNGOLD-LT.T1_LF,35.03,0.18,0.00
1,5,BATLEMTNGOLD-LT.T1_LF,34.45,0.17,0.00
1,6,BATLEMTNGOLD-LT.T1_LF,34.96,0.17,0.00
1,7,BATLEMTNGOLD-LT.T1_LF,36.49,0.18,0.00
1,8,BATLEMTNGOLD-LT.T1_LF,36.18,0.18,0.00
1,9,BATLEMTNGOLD-LT.T1_LF,36.49,0.18,0.00
1,1,BATTERSEA-LT.TT12_LF,38.20,0.80,0.00
1,2,BATTERSEA-LT.TT12_LF,37.73,0.79,0.00
1,3,BATTERSEA-LT.TT12_LF,35.80,0.75,0.00
1,4,BATTERSEA-LT.TT12_LF,35.60,0.75,0.00
1,5,BATTERSEA-LT.TT12_LF,35.02,0.74,0.00
1,6,BATTERSEA-LT.TT12_LF,35.53,0.75,0.00
1,7,BATTERSEA-LT.TT12_LF,37.09,0.78,0.00
1,8,BATTERSEA-LT.TT12_LF,36.77,0.77,0.00
1,9,BATTERSEA-LT.TT12_LF,37.09,0.78,0.00
1,1,BAYER-LT.LFBY,36.59,-0.81,0.00
1,2,BAYER-LT.LFBY,36.14,-0.80,0.00
1,3,BAYER-LT.LFBY,34.30,-0.75,0.00
1,4,BAYER-LT.LFBY,34.11,-0.75,0.00
1,5,BAYER-LT.LFBY,33.54,-0.74,0.00
1,6,BAYER-LT.LFBY,34.03,-0.75,0.00
1,7,BAYER-LT.LFBY,35.53,-0.78,0.00
1,8,BAYER-LT.LFBY,35.22,-0.77,0.00
1,9,BAYER-LT.LFBY,35.52,-0.78,0.00
1,1,BEAMSVLE-LT_PENWEST,37.77,0.38,0.00
1,2,BEAMSVLE-LT_PENWEST,37.31,0.37,0.00
1,3,BEAMSVLE-LT_PENWEST,35.40,0.35,0.00
1,4,BEAMSVLE-LT_PENWEST,35.21,0.35,0.00
1,5,BEAMSVLE-LT_PENWEST,34.63,0.35,0.00
1,6,BEAMSVLE-LT_PENWEST,35.13,0.35,0.00
1,7,BEAMSVLE-LT_PENWEST,36.67,0.37,0.00
1,8,BEAMSVLE-LT_PENWEST,36.36,0.36,0.00
1,9,BEAMSVLE-LT_PENWEST,36.67,0.37,0.00
1,1,BEARDMORE-LT.T12,-100.00,-5.30,-132.10
1,2,BEARDMORE-LT.T12,-100.00,-5.23,-131.71
1,3,BEARDMORE-LT.T12,-100.00,-4.96,-130.09
1,4,BEARDMORE-LT.T12,-100.00,-4.94,-129.92
1,5,BEARDMORE-LT.T12,-100.00,-4.86,-129.43
1,6,BEARDMORE-LT.T12,-100.00,-4.93,-129.86
1,7,BEARDMORE-LT.T12,-100.00,-5.14,-131.17
1,8,BEARDMORE-LT.T12,-100.00,-5.10,-130.90
1,9,BEARDMORE-LT.T12,-100.00,-5.14,-131.16
1,1,BEAVERTON-LT.LFJQ,38.40,1.00,0.00
1,2,BEAVERTON-LT.LFJQ,37.92,0.99,0.00
1,3,BEAVERTON-LT.LFJQ,35.99,0.94,0.00
1,4,BEAVERTON-LT.LFJQ,35.79,0.93,0.00
1,5,BEAVERTON-LT.LFJQ,35.20,0.92,0.00
1,6,BEAVERTON-LT.LFJQ,35.71,0.93,0.00
1,7,BEAVERTON-LT.LFJQ,37.28,0.97,0.00
1,8,BEAVERTON-LT.LFJQ,36.96,0.96,0.00
1,9,BEAVERTON-LT.LFJQ,37.28,0.97,0.00
1,1,BECK1-LT.G1,37.06,-0.33,0.00
1,2,BECK1-LT.G1,36.61,-0.33,0.00
1,3,BECK1-LT.G1,34.74,-0.31,0.00
1,4,BECK1-LT.G1,34.55,-0.31,0.00
1,5,BECK1-LT.G1,33.98,-0.31,0.00
1,6,BECK1-LT.G1,34.47,-0.31,0.00
1,7,BECK1-LT.G1,35.98,-0.32,0.00
1,8,BECK1-LT.G1,35.68,-0.32,0.00
1,9,BECK1-LT.G1,35.98,-0.32,0.00
1,1,BECK1-LT.G10,37.06,-0.33,0.00
1,2,BECK1-LT.G10,36.61,-0.33,0.00
1,3,BECK1-LT.G10,34.74,-0.31,0.00
1,4,BECK1-LT.G10,34.55,-0.31,0.00
1,5,BECK1-LT.G10,33.98,-0.31,0.00
1,6,BECK1-LT.G10,34.47,-0.31,0.00
1,7,BECK1-LT.G10,35.98,-0.32,0.00
1,8,BECK1-LT.G10,35.68,-0.32,0.00
1,9,BECK1-LT.G10,35.98,-0.32,0.00
1,1,BECK1-LT.G2,37.06,-0.33,0.00
1,2,BECK1-LT.G2,36.61,-0.33,0.00
1,3,BECK1-LT.G2,34.74,-0.31,0.00
1,4,BECK1-LT.G2,34.55,-0.31,0.00
1,5,BECK1-LT.G2,33.98,-0.31,0.00
1,6,BECK1-LT.G2,34.47,-0.31,0.00
1,7,BECK1-LT.G2,35.98,-0.32,0.00
1,8,BECK1-LT.G2,35.68,-0.32,0.00
1,9,BECK1-LT.G2,35.98,-0.32,0.00
1,1,BECK1-LT.G3,37.06,-0.33,0.00
1,2,BECK1-LT.G3,36.61,-0.33,0.00
1,3,BECK1-LT.G3,34.74,-0.31,0.00
1,4,BECK1-LT.G3,34.55,-0.31,0.00
1,5,BECK1-LT.G3,33.98,-0.31,0.00
1,6,BECK1-LT.G3,34.47,-0.31,0.00
1,7,BECK1-LT.G3,35.98,-0.32,0.00
1,8,BECK1-LT.G3,35.68,-0.32,0.00
1,9,BECK1-LT.G3,35.98,-0.32,0.00
1,1,BECK1-LT.G4,37.06,-0.33,0.00
1,2,BECK1-LT.G4,36.61,-0.33,0.00
1,3,BECK1-LT.G4,34.74,-0.31,0.00
1,4,BECK1-LT.G4,34.55,-0.31,0.00
1,5,BECK1-LT.G4,33.98,-0.31,0.00
1,6,BECK1-LT.G4,34.47,-0.31,0.00
1,7,BECK1-LT.G4,35.98,-0.32,0.00
1,8,BECK1-LT.G4,35.68,-0.32,0.00
1,9,BECK1-LT.G4,35.98,-0.32,0.00
1,1,BECK1-LT.G5,37.06,-0.33,0.00
1,2,BECK1-LT.G5,36.61,-0.33,0.00
1,3,BECK1-LT.G5,34.74,-0.31,0.00
1,4,BECK1-LT.G5,34.55,-0.31,0.00
1,5,BECK1-LT.G5,33.98,-0.31,0.00
1,6,BECK1-LT.G5,34.47,-0.31,0.00
1,7,BECK1-LT.G5,35.98,-0.32,0.00
1,8,BECK1-LT.G5,35.68,-0.32,0.00
1,9,BECK1-LT.G5,35.98,-0.32,0.00
1,1,BECK1-LT.G6,37.06,-0.33,0.00
1,2,BECK1-LT.G6,36.61,-0.33,0.00
1,3,BECK1-LT.G6,34.74,-0.31,0.00
1,4,BECK1-LT.G6,34.55,-0.31,0.00
1,5,BECK1-LT.G6,33.98,-0.31,0.00
1,6,BECK1-LT.G6,34.47,-0.31,0.00
1,7,BECK1-LT.G6,35.98,-0.32,0.00
1,8,BECK1-LT.G6,35.68,-0.32,0.00
1,9,BECK1-LT.G6,35.98,-0.32,0.00
1,1,BECK1-LT.G7,37.06,-0.33,0.00
1,2,BECK1-LT.G7,36.61,-0.33,0.00
1,3,BECK1-LT.G7,34.74,-0.31,0.00
1,4,BECK1-LT.G7,34.55,-0.31,0.00
1,5,BECK1-LT.G7,33.98,-0.31,0.00
1,6,BECK1-LT.G7,34.47,-0.31,0.00
1,7,BECK1-LT.G7,35.98,-0.32,0.00
1,8,BECK1-LT.G7,35.68,-0.32,0.00
1,9,BECK1-LT.G7,35.98,-0.32,0.00
1,1,BECK1-LT.G8,37.06,-0.33,0.00
1,2,BECK1-LT.G8,36.61,-0.33,0.00
1,3,BECK1-LT.G8,34.74,-0.31,0.00
1,4,BECK1-LT.G8,34.55,-0.31,0.00
1,5,BECK1-LT.G8,33.98,-0.31,0.00
1,6,BECK1-LT.G8,34.47,-0.31,0.00
1,7,BECK1-LT.G8,35.98,-0.32,0.00
1,8,BECK1-LT.G8,35.68,-0.32,0.00
1,9,BECK1-LT.G8,35.98,-0.32,0.00
1,1,BECK1-LT.G9,37.06,-0.33,0.00
1,2,BECK1-LT.G9,36.61,-0.33,0.00
1,3,BECK1-LT.G9,34.74,-0.31,0.00
1,4,BECK1-LT.G9,34.55,-0.31,0.00
1,5,BECK1-LT.G9,33.98,-0.31,0.00
1,6,BECK1-LT.G9,34.47,-0.31,0.00
1,7,BECK1-LT.G9,35.98,-0.32,0.00
1,8,BECK1-LT.G9,35.68,-0.32,0.00
1,9,BECK1-LT.G9,35.98,-0.32,0.00
1,1,BECK2-LT.AG1112,37.40,0.00,0.00
1,2,BECK2-LT.AG1112,36.94,0.00,0.00
1,3,BECK2-LT.AG1112,35.05,0.00,0.00
1,4,BECK2-LT.AG1112,34.86,0.00,0.00
1,5,BECK2-LT.AG1112,34.28,0.00,0.00
1,6,BECK2-LT.AG1112,34.78,0.00,0.00
1,7,BECK2-LT.AG1112,36.31,0.00,0.00
1,8,BECK2-LT.AG1112,36.00,0.00,0.00
1,9,BECK2-LT.AG1112,36.31,0.00,0.00
1,1,BECK2-LT.AG1314,37.40,0.00,0.00
1,2,BECK2-LT.AG1314,36.94,0.00,0.00
1,3,BECK2-LT.AG1314,35.05,0.00,0.00
1,4,BECK2-LT.AG1314,34.86,0.00,0.00
1,5,BECK2-LT.AG1314,34.28,0.00,0.00
1,6,BECK2-LT.AG1314,34.78,0.00,0.00
1,7,BECK2-LT.AG1314,36.31,0.00,0.00
1,8,BECK2-LT.AG1314,36.00,0.00,0.00
1,9,BECK2-LT.AG1314,36.31,0.00,0.00
1,1,BECK2-LT.AG1516,37.40,0.00,0.00
1,2,BECK2-LT.AG1516,36.94,0.00,0.00
1,3,BECK2-LT.AG1516,35.05,0.00,0.00
1,4,BECK2-LT.AG1516,34.86,0.00,0.00
1,5,BECK2-LT.AG1516,34.28,0.00,0.00
1,6,BECK2-LT.AG1516,34.78,0.00,0.00
1,7,BECK2-LT.AG1516,36.31,0.00,0.00
1,8,BECK2-LT.AG1516,36.00,0.00,0.00
1,9,BECK2-LT.AG1516,36.31,0.00,0.00
1,1,BECK2-LT.AG1718,37.40,0.00,0.00
1,2,BECK2-LT.AG1718,36.94,0.00,0.00
1,3,BECK2-LT.AG1718,35.05,0.00,0.00
1,4,BECK2-LT.AG1718,34.86,0.00,0.00
1,5,BECK2-LT.AG1718,34.28,0.00,0.00
1,6,BECK2-LT.AG1718,34.78,0.00,0.00
1,7,BECK2-LT.AG1718,36.31,0.00,0.00
1,8,BECK2-LT.AG1718,36.00,0.00,0.00
1,9,BECK2-LT.AG1718,36.31,0.00,0.00
1,1,BECK2-LT.AG1920,37.40,0.00,0.00
1,2,BECK2-LT.AG1920,36.94,0.00,0.00
1,3,BECK2-LT.AG1920,35.05,0.00,0.00
1,4,BECK2-LT.AG1920,34.86,0.00,0.00
1,5,BECK2-LT.AG1920,34.28,0.00,0.00
1,6,BECK2-LT.AG1920,34.78,0.00,0.00
1,7,BECK2-LT.AG1920,36.31,0.00,0.00
1,8,BECK2-LT.AG1920,36.00,0.00,0.00
1,9,BECK2-LT.AG1920,36.31,0.00,0.00
1,1,BECK2-LT.AG2122,37.40,0.00,0.00
1,2,BECK2-LT.AG2122,36.94,0.00,0.00
1,3,BECK2-LT.AG2122,35.05,0.00,0.00
1,4,BECK2-LT.AG2122,34.86,0.00,0.00
1,5,BECK2-LT.AG2122,34.28,0.00,0.00
1,6,BECK2-LT.AG2122,34.78,0.00,0.00
1,7,BECK2-LT.AG2122,36.31,0.00,0.00
1,8,BECK2-LT.AG2122,36.00,0.00,0.00
1,9,BECK2-LT.AG2122,36.31,0.00,0.00
1,1,BECK2-LT.AG2324,37.40,0.00,0.00
1,2,BECK2-LT.AG2324,36.94,0.00,0.00
1,3,BECK2-LT.AG2324,35.05,0.00,0.00
1,4,BECK2-LT.AG2324,34.86,0.00,0.00
1,5,BECK2-LT.AG2324,34.28,0.00,0.00
1,6,BECK2-LT.AG2324,34.78,0.00,0.00
1,7,BECK2-LT.AG2324,36.31,0.00,0.00
1,8,BECK2-LT.AG2324,36.00,0.00,0.00
1,9,BECK2-LT.AG2324,36.31,0.00,0.00
1,1,BECK2-LT.AG2526,37.40,0.00,0.00
1,2,BECK2-LT.AG2526,36.94,0.00,0.00
1,3,BECK2-LT.AG2526,35.05,0.00,0.00
1,4,BECK2-LT.AG2526,34.86,0.00,0.00
1,5,BECK2-LT.AG2526,34.28,0.00,0.00
1,6,BECK2-LT.AG2526,34.78,0.00,0.00
1,7,BECK2-LT.AG2526,36.31,0.00,0.00
