\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-06-29 08:00:12,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-04-17,19,15793,496,1193,1005,944,5799,1020,100,3083,523,1724,15887,93
2026-04-17,20,15842,501,1214,1030,968,5906,1059,95,3079,533,1644,16029,187
2026-04-17,21,15554,523,1216,995,928,5766,1048,91,3007,523,1600,15697,143
2026-04-17,22,14760,511,1180,931,863,5509,979,86,2807,493,1453,14811,51
2026-04-17,23,14106,496,1153,859,804,5176,903,81,2949,479,1411,14310,204
2026-04-17,24,13558,482,1159,801,762,4872,842,77,2657,458,1387,13496,-62
2026-04-18,1,12979,472,1154,759,728,4627,800,77,2523,441,1379,12961,-17
2026-04-18,2,12662,471,1145,738,732,4446,776,77,2456,431,1417,12687,26
2026-04-18,3,12415,472,1136,725,723,4323,755,77,2389,398,1457,12455,40
2026-04-18,4,12436,476,1144,727,724,4359,746,77,2269,385,1528,12434,-2
2026-04-18,5,12567,469,1143,742,753,4391,763,79,2288,389,1609,12626,60
2026-04-18,6,12875,467,1166,773,771,4526,796,83,2352,417,1714,13065,190
2026-04-18,7,13349,483,1201,781,755,4674,841,89,2471,439,1817,13551,202
2026-04-18,8,14012,506,1234,838,741,4938,881,95,2626,464,1960,14282,270
2026-04-18,9,14594,517,1194,860,650,5199,969,103,2742,479,2055,14765,172
2026-04-18,10,14880,506,1227,875,522,5445,1020,105,2817,500,2047,15065,185
2026-04-18,11,15055,500,1257,878,452,5598,1027,100,2797,500,2053,15162,107
2026-04-18,12,15054,501,1262,884,491,5602,1035,103,2867,498,1996,15239,185
2026-04-18,13,15174,497,1246,900,588,5680,1042,111,2970,510,1854,15398,224
2026-04-18,14,15157,490,1240,940,599,5648,1028,115,2975,521,1775,15330,174
2026-04-18,15,15353,492,1235,974,665,5656,1046,114,2815,529,1929,15455,102
2026-04-18,16,15786,493,1242,997,790,5604,1076,113,2901,543,1992,15752,-34
2026-04-18,17,15983,493,1270,1029,899,5680,1120,114,3005,526,1923,16058,76
2026-04-18,18,15958,472,1315,1045,933,5648,1126,112,2989,531,1772,15942,-15
2026-04-18,19,15655,503,1304,1039,930,5608,1124,108,2931,526,1616,15688,33
2026-04-18,20,15595,536,1304,1030,913,5600,1124,108,2939,521,1546,15621,26
2026-04-18,21,15307,545,1300,984,877,5491,1092,108,2871,508,1491,15266,-40
2026-04-18,22,14643,518,1295,916,832,5275,1035,107,2747,507,1424,14655,13
2026-04-18,23,14008,450,1323,857,785,5023,979,108,2649,469,1411,14053,45
2026-04-18,24,13546,463,1274,791,742,4782,926,102,2504,444,1420,13447,-99
2026-04-19,1,13211,513,1197,764,733,4575,901,95,2437,414,1413,13043,-168
2026-04-19,2,12884,502,1190,742,739,4393,874,93,2500,411,1479,12923,39
2026-04-19,3,13081,492,1189,738,742,4364,863,94,2588,418,1588,13077,-4
2026-04-19,4,13182,447,1224,740,754,4290,859,98,2542,445,1677,13074,-108
2026-04-19,5,13326,473,1223,756,781,4355,878,103,2538,432,1745,13284,-42
2026-04-19,6,13470,475,1250,791,825,4486,914,108,2400,445,1775,13469,0
2026-04-19,7,13971,488,1284,857,878,4591,972,116,2576,469,1864,14095,124
2026-04-19,8,14634,506,1289,928,923,4858,977,116,2632,498,1770,14497,-137
2026-04-19,9,14192,499,1266,970,938,5021,919,111,2700,511,1401,14337,145
2026-04-19,10,14082,475,1299,995,895,5206,851,107,2697,521,1386,14432,350
2026-04-19,11,14913,462,1298,993,824,5423,908,107,2971,557,1622,15164,251
2026-04-19,12,14775,457,1261,999,756,5502,918,109,2746,543,1501,14792,17
2026-04-19,13,14555,451,1264,1003,763,5481,898,109,2727,533,1463,14692,136
2026-04-19,14,14468,449,1322,983,729,5482,866,107,2768,526,1394,14625,157
2026-04-19,15,14585,436,1335,980,780,5476,872,105,2778,524,1476,14761,176
2026-04-19,16,15122,429,1391,1022,843,5616,932,107,2840,540,1615,15335,213
2026-04-19,17,15861,423,1366,1081,896,5777,1025,108,2947,575,1758,15956,95
2026-04-19,18,16129,458,1393,1091,965,5835,1101,106,2929,557,1778,16214,84
2026-04-19,19,16266,471,1376,1083,1047,5820,1171,101,3008,557,1711,16344,78
2026-04-19,20,16650,491,1386,1099,1075,5939,1220,101,3081,565,1680,16636,-14
2026-04-19,21,16524,507,1427,1072,1031,5871,1193,100,2992,547,1647,16388,-136
2026-04-19,22,15785,503,1392,1004,965,5637,1111,98,2922,520,1565,15716,-69
2026-04-19,23,15087,494,1344,931,907,5343,1035,95,2866,490,1549,15054,-32
2026-04-19,24,14581,484,1342,875,866,5037,993,93,2780,461,1561,14493,-89
2026-04-20,1,14235,477,1295,842,860,4883,967,94,2772,455,1615,14261,27
2026-04-20,2,14199,475,1330,827,851,4761,951,98,2747,456,1698,14194,-5
2026-04-20,3,14321,478,1369,826,871,4715,947,97,2721,455,1778,14256,-65
2026-04-20,4,14546,480,1375,848,892,4769,964,100,2790,463,1876,14556,9
2026-04-20,5,15206,482,1379,906,942,5020,1021,104,2941,484,1990,15270,63
2026-04-20,6,16348,490,1383,1014,1026,5440,1120,109,3181,548,2134,16446,97
2026-04-20,7,17479,510,1434,1062,1017,5888,1178,116,3359,575,2247,17386,-93
2026-04-20,8,17133,520,1385,1040,839,6019,1103,118,3333,559,2167,17083,-51
2026-04-20,9,16053,508,1360,1010,644,6084,982,112,3294,581,1824,16400,346
2026-04-20,10,15871,490,1267,996,550,6093,912,111,3596,580,1709,16303,432
2026-04-20,11,15824,480,1288,997,524,6151,893,100,3582,590,1632,16238,413
2026-04-20,12,15658,458,1271,989,503,6208,885,108,3359,574,1537,15891,232
2026-04-20,13,15534,454,1254,982,488,6175,873,108,3352,578,1538,15802,268
2026-04-20,14,15365,439,1233,968,479,6050,858,108,3205,552,1592,15484,119
2026-04-20,15,15104,445,1183,972,467,6058,857,108,3214,544,1502,15351,247
2026-04-20,16,15524,462,1214,1014,573,6104,905,110,3208,540,1552,15682,158
2026-04-20,17,16093,456,1237,1076,760,6158,1014,113,3247,556,1642,16259,167
2026-04-20,18,16509,452,1283,1088,943,6144,1115,117,3261,547,1762,16713,204
2026-04-20,19,17080,465,1319,1122,1060,6221,1205,113,3335,548,1822,17210,130
2026-04-20,20,17593,480,1358,1161,1113,6366,1268,108,3429,565,1822,17670,77
2026-04-20,21,17461,486,1408,1128,1099,6270,1247,103,3355,553,1785,17433,-27
2026-04-20,22,16481,484,1373,1048,1038,5940,1171,103,3141,533,1679,16509,29
2026-04-20,23,15377,474,1330,982,980,5590,1093,97,2998,515,1583,15642,265
2026-04-20,24,14615,461,1240,930,945,5299,1040,94,2872,513,1548,14943,327
2026-04-21,1,14379,455,1235,890,926,5111,1019,92,2875,498,1608,14710,330
2026-04-21,2,14524,452,1307,880,928,4952,995,92,2791,468,1667,14532,8
2026-04-21,3,13987,453,1269,876,933,4911,981,94,2623,456,1685,14282,295
2026-04-21,4,14202,453,1288,897,954,4948,994,93,2676,467,1776,14545,343
2026-04-21,5,14854,455,1246,952,999,5133,1032,95,2765,487,1881,15044,190
2026-04-21,6,15984,459,1342,1054,1059,5507,1122,98,2970,550,2026,16187,202
2026-04-21,7,17040,473,1297,1121,1054,5922,1204,103,3146,579,2124,17021,-19
2026-04-21,8,17023,474,1331,1126,1001,6068,1199,103,3229,553,2117,17201,178
2026-04-21,9,16723,453,1324,1075,909,6081,1144,99,3155,555,1975,16769,46
2026-04-21,10,15774,423,1293,1013,757,6088,1038,94,3074,528,1569,15877,104
2026-04-21,11,15105,408,1222,997,657,6110,940,92,3011,516,1407,15360,255
2026-04-21,12,14789,405,1214,1002,626,6064,875,91,2974,521,1369,15140,351
2026-04-21,13,14980,403,1142,994,637,6122,848,85,3019,540,1384,15174,194
2026-04-21,14,14975,396,1171,993,611,6119,890,91,2896,537,1488,15192,217
2026-04-21,15,15106,393,1213,995,682,6131,883,94,2827,551,1554,15324,218
2026-04-21,16,15483,391,1177,1028,806,6134,957,95,2887,555,1677,15707,224
2026-04-21,17,16280,401,1279,1073,914,6122,1029,101,3115,549,1850,16433,152
2026-04-21,18,16623,402,1255,1108,1006,6126,1063,100,3207,521,1854,16641,19
2026-04-21,19,16872,418,1301,1132,1085,6177,1136,96,3265,540,1784,16934,61
2026-04-21,20,17073,430,1285,1140,1105,6249,1192,95,3306,569,1741,17112,39
2026-04-21,21,16585,427,1291,1095,1052,6112,1164,94,3221,554,1694,16705,120
2026-04-21,22,15657,433,1328,1009,976,5786,1076,93,2983,523,1614,15821,165
2026-04-21,23,14805,421,1227,933,923,5429,997,91,2918,498,1542,14978,173
2026-04-21,24,13956,418,1201,874,888,5119,950,88,2767,456,1519,14280,324
2026-04-22,1,13658,424,1190,838,871,4879,919,92,2652,467,1546,13879,221
2026-04-22,2,13332,423,1185,817,871,4743,900,95,2615,455,1616,13721,390
2026-04-22,3,13510,427,1193,807,874,4675,894,98,2547,454,1687,13655,145
2026-04-22,4,13635,430,1196,826,885,4700,907,97,2602,464,1766,13875,240
2026-04-22,5,14364,428,1213,880,933,4906,963,99,2708,488,1873,14493,128
2026-04-22,6,15451,440,1211,970,999,5284,1052,104,2939,519,2054,15573,122
2026-04-22,7,16537,458,1231,1019,970,5680,1102,109,3199,558,2160,16486,-51
2026-04-22,8,16243,475,1218,994,837,5779,1026,108,3187,512,2077,16214,-29
2026-04-22,9,15333,451,1159,953,683,5791,914,110,3095,505,1760,15422,89
2026-04-22,10,14673,430,1135,928,559,5817,826,110,3061,503,1596,14965,292
2026-04-22,11,14558,420,1129,935,497,5850,798,107,3042,487,1574,14839,281
2026-04-22,12,14461,402,1169,918,464,5869,762,105,3029,478,1559,14754,293
2026-04-22,13,14430,402,1199,908,452,5869,747,104,2978,470,1539,14668,239
2026-04-22,14,14355,397,1146,907,421,5846,747,103,2999,468,1536,14570,216
2026-04-22,15,14460,397,1226,928,452,5836,732,104,2946,482,1546,14647,187
2026-04-22,16,14874,402,1219,965,568,5885,788,105,3033,469,1609,15042,168
2026-04-22,17,15472,411,1261,1019,723,5927,893,105,3111,499,1696,15644,172
2026-04-22,18,15790,419,1267,1022,866,5905,986,105,3154,497,1781,16002,212
2026-04-22,19,16132,429,1314,1045,963,5890,1057,105,3171,552,1789,16315,183
2026-04-22,20,16353,450,1306,1068,997,5989,1102,106,3265,589,1784,16656,303
2026-04-22,21,16481,461,1364,1029,973,5875,1083,106,3221,624,1756,16492,10
2026-04-22,22,15604,463,1325,948,911,5544,1005,105,3009,529,1669,15507,-97
2026-04-22,23,14375,448,1203,872,840,5164,930,104,2798,454,1581,14395,20
2026-04-22,24,13548,405,1193,814,783,4874,889,103,2773,477,1544,13855,307
2026-04-23,1,13386,404,1204,787,780,4651,849,104,2707,474,1541,13501,114
2026-04-23,2,13202,413,1197,768,771,4505,835,103,2830,463,1634,13520,318
2026-04-23,3,13154,415,1145,758,779,4439,830,105,2745,463,1702,13382,227
2026-04-23,4,13334,417,1176,778,807,4475,846,105,2629,451,1785,13469,136
2026-04-23,5,13813,417,1195,830,873,4702,897,115,2599,432,1882,13941,129
2026-04-23,6,14908,426,1188,930,957,5100,980,115,2848,475,2034,15053,145
2026-04-23,7,16049,461,1236,972,886,5492,1027,114,3026,518,2117,15849,-200
2026-04-23,8,15783,484,1286,963,711,5654,1009,110,3069,539,2043,15868,85
2026-04-23,9,15402,485,1214,937,538,5752,949,109,3037,543,1735,15299,-103
2026-04-23,10,14980,487,1206,919,450,5817,873,107,2994,538,1562,14953,-27
2026-04-23,11,14764,484,1211,928,417,5845,831,110,2949,517,1478,14770,6
2026-04-23,12,14601,474,1236,918,419,5839,783,110,2917,532,1456,14684,82
2026-04-23,13,14528,463,1221,917,443,5855,807,105,2927,524,1507,14771,243
2026-04-23,14,17263,461,1285,928,531,5882,835,99,2900,508,1494,14923,-2341
2026-04-23,15,16110,462,1261,944,583,5820,790,100,2907,510,1510,14887,-1223
2026-04-23,16,15375,458,1289,976,693,5911,825,103,2974,522,1586,15338,-37
2026-04-23,17,15832,470,1287,1015,799,5957,922,111,3042,532,1688,15823,-10
2026-04-23,18,16068,459,1283,1019,900,5926,1014,109,3121,536,1784,16152,84
2026-04-23,19,16352,470,1340,1052,985,5926,1062,105,3205,530,1812,16487,135
2026-04-23,20,16609,478,1314,1068,1001,6020,1100,100,3255,535,1779,16651,42
2026-04-23,21,16299,476,1348,1033,957,5913,1075,98,3210,528,1771,16409,111
2026-04-23,22,15281,466,1302,969,892,5585,995,96,2992,497,1657,15452,171
2026-04-23,23,14649,447,1273,893,836,5202,915,93,3149,496,1607,14911,262
2026-04-23,24,14094,433,1175,848,797,4930,862,92,3013,468,1571,14189,94
2026-04-24,1,13354,425,1243,813,887,4711,825,92,2650,489,1560,13695,341
2026-04-24,2,13002,418,1202,793,887,4546,798,94,2622,482,1548,13389,387
2026-04-24,3,12963,423,1180,793,893,4467,783,92,2561,461,1639,13291,328
2026-04-24,4,13194,421,1219,811,921,4492,792,93,2552,415,1743,13458,264
2026-04-24,5,13945,419,1264,857,973,4629,838,94,2570,446,1833,13923,-23
2026-04-24,6,14757,425,1284,955,1057,4947,928,96,2649,488,1972,14802,45
2026-04-24,7,15737,443,1377,998,933,5433,1010,102,2877,529,2071,15773,36
2026-04-24,8,15907,478,1332,990,791,5691,1030,103,2989,551,1982,15936,29
2026-04-24,9,15311,478,1294,962,633,5843,941,102,2977,558,1675,15462,151
2026-04-24,10,14866,465,1264,937,507,5946,865,96,2965,568,1492,15105,239
2026-04-24,11,14773,466,1234,938,457,6004,844,97,2948,544,1439,14973,200
2026-04-24,12,14950,456,1290,924,417,6012,840,98,2919,562,1463,14982,32
2026-04-24,13,14871,453,1227,911,398,5977,855,98,2922,546,1617,15004,133
2026-04-24,14,14865,447,1236,893,403,5873,843,98,2935,527,1535,14790,-74
2026-04-24,15,14742,462,1341,886,418,5774,818,96,2972,510,1403,14679,-63
2026-04-24,16,14800,468,1306,925,521,5782,853,95,2953,519,1446,14869,69
2026-04-24,17,15240,454,1285,977,708,5806,928,97,3010,529,1646,15438,198
2026-04-24,18,15778,463,1342,992,859,5801,983,98,3012,531,1797,15877,99
2026-04-24,19,15995,471,1321,1013,956,5834,1044,96,3082,528,1716,16061,66
2026-04-24,20,16354,480,1390,1030,981,5940,1087,97,3157,548,1666,16376,23
2026-04-24,21,16017,480,1359,1012,944,5873,1077,92,3103,532,1629,16101,84
2026-04-24,22,15280,474,1381,961,880,5556,1009,90,2876,506,1551,15286,6
2026-04-24,23,14354,462,1334,899,825,5221,927,88,2818,478,1467,14519,165
2026-04-24,24,13917,452,1313,854,787,4957,862,88,2760,473,1494,14041,124
2026-04-25,1,13292,449,1269,812,883,4734,819,87,2470,459,1464,13445,153
2026-04-25,2,13078,449,1313,791,878,4600,795,90,2382,455,1539,13292,214
2026-04-25,3,13054,449,1285,782,897,4485,784,94,2327,431,1618,13151,96
2026-04-25,4,13232,445,1283,781,914,4487,793,96,2326,434,1700,13259,27
2026-04-25,5,13583,441,1302,806,924,4571,827,103,2412,426,1790,13602,19
2026-04-25,6,13981,442,1259,831,934,4661,881,105,2522,441,1900,13975,-6
2026-04-25,7,14488,449,1258,851,816,4884,948,104,2646,498,2006,14460,-28
2026-04-25,8,14914,462,1298,868,762,5224,1013,93,2804,531,2055,15111,197
2026-04-25,9,15400,458,1266,868,675,5561,1059,101,2870,558,2087,15503,104
2026-04-25,10,15713,446,1286,871,614,5786,1085,105,2946,576,2094,15808,95
2026-04-25,11,16008,447,1335,874,579,5929,1094,102,3035,577,2056,16027,18
2026-04-25,12,15742,439,1235,881,566,5968,1087,98,3076,586,1839,15775,33
2026-04-25,13,15356,419,1204,867,564,5894,1040,96,3046,574,1838,15543,187
2026-04-25,14,15378,406,1168,868,583,5805,978,93,3030,571,1952,15455,77
2026-04-25,15,15066,403,1174,882,684,5687,946,97,2961,563,2003,15402,335
2026-04-25,16,15403,407,1164,922,785,5671,946,100,2848,574,2002,15419,16
2026-04-25,17,15556,417,1177,978,863,5656,961,101,2964,571,2000,15687,132
2026-04-25,18,15524,416,1200,987,902,5645,990,104,2944,564,1894,15646,122
2026-04-25,19,15393,432,1288,1008,915,5616,1036,99,2941,550,1745,15630,237
2026-04-25,20,15807,447,1298,1022,946,5691,1069,101,2971,547,1669,15760,-47
2026-04-25,21,15601,457,1345,994,921,5637,1057,101,2899,532,1625,15568,-33
2026-04-25,22,14989,452,1317,942,873,5440,1004,102,2810,503,1548,14991,2
2026-04-25,23,14601,439,1302,893,820,5163,949,103,2850,482,1565,14567,-35
2026-04-25,24,13870,429,1291,838,794,4862,907,104,2553,460,1529,13768,-102
2026-04-26,1,13206,421,1234,806,784,4667,872,102,2484,460,1514,13343,137
2026-04-26,2,12976,418,1309,785,771,4552,855,99,2434,478,1555,13255,279
2026-04-26,3,12950,415,1276,774,782,4457,847,98,2406,472,1606,13132,183
2026-04-26,4,13128,413,1306,780,796,4444,855,98,2406,470,1680,13249,121
2026-04-26,5,13376,410,1230,794,820,4481,882,100,2498,445,1754,13415,39
2026-04-26,6,13652,414,1210,816,842,4536,913,102,2589,471,1834,13728,76
2026-04-26,7,13900,425,1306,822,786,4645,914,106,2554,492,1911,13961,61
2026-04-26,8,13883,442,1248,833,647,4794,866,107,2552,506,1905,13900,17
2026-04-26,9,13638,445,1253,845,509,4924,802,105,2557,509,1834,13782,144
2026-04-26,10,13471,441,1186,852,417,5064,749,102,2543,493,1739,13585,114
2026-04-26,11,13550,433,1230,864,370,5190,723,101,2560,491,1703,13665,116
2026-04-26,12,13607,436,1153,873,356,5231,704,101,2565,489,1649,13557,-50
2026-04-26,13,13406,431,1178,860,345,5211,689,100,2544,489,1506,13351,-54
2026-04-26,14,12991,425,1144,862,348,5175,685,100,2588,517,1363,13209,218
2026-04-26,15,13201,418,1186,860,382,5165,695,100,2732,551,1288,13378,177
2026-04-26,16,13678,419,1135,893,499,5277,754,102,2711,549,1353,13693,15
2026-04-26,17,14417,425,1260,957,663,5381,864,103,2792,520,1499,14463,47
2026-04-26,18,14946,431,1229,997,824,5421,955,105,2832,523,1630,14946,1
2026-04-26,19,15250,448,1225,999,919,5486,1017,107,2898,523,1689,15312,61
2026-04-26,20,15517,458,1275,1015,948,5589,1049,105,2945,536,1654,15572,55
2026-04-26,21,15331,463,1348,996,908,5576,1029,104,2924,526,1617,15491,160
2026-04-26,22,14635,449,1287,942,839,5319,961,99,2784,499,1535,14713,78
2026-04-26,23,13946,433,1249,867,778,5025,886,94,2651,469,1464,13916,-30
2026-04-26,24,13181,413,1218,806,736,4739,841,92,2628,468,1414,13354,173
2026-04-27,1,12815,399,1222,770,792,4544,808,91,2545,444,1417,13033,218
2026-04-27,2,12689,398,1240,753,812,4417,792,91,2485,419,1494,12901,211
2026-04-27,3,12712,397,1164,745,817,4377,788,92,2489,424,1576,12868,156
2026-04-27,4,12997,395,1218,760,790,4432,808,93,2495,436,1695,13121,124
2026-04-27,5,13672,394,1174,803,856,4650,867,96,2603,461,1811,13715,43
2026-04-27,6,14725,404,1236,893,938,5019,950,95,2809,525,1935,14805,80
2026-04-27,7,15603,429,1295,937,833,5402,995,97,2877,539,2037,15441,-162
2026-04-27,8,15486,453,1320,931,661,5622,926,99,2917,567,1916,15412,-75
2026-04-27,9,14763,462,1256,924,498,5720,823,99,2905,557,1688,14932,169
2026-04-27,10,14591,458,1262,930,403,5783,749,98,2937,535,1509,14665,74
2026-04-27,11,14314,456,1206,930,373,5882,722,97,2909,523,1441,14537,223
2026-04-27,12,14251,465,1189,941,355,5869,711,98,2857,524,1426,14436,185
2026-04-27,13,14135,469,1170,957,337,5838,701,96,2894,523,1407,14391,255
2026-04-27,14,14250,468,1174,956,337,5826,693,92,2905,527,1405,14383,133
2026-04-27,15,14285,468,1202,952,386,5803,697,95,2840,525,1467,14435,151
2026-04-27,16,14662,472,1176,986,504,5854,761,133,2871,538,1589,14883,222
2026-04-27,17,15306,473,1185,1041,671,5916,878,135,2944,544,1739,15525,219
2026-04-27,18,15757,464,1288,1050,834,5884,970,134,2964,547,1747,15882,124
2026-04-27,19,15932,472,1248,1062,925,5852,1030,130,2963,547,1664,15892,-39
2026-04-27,20,16003,480,1303,1077,949,5928,1063,152,3018,550,1603,16123,120
2026-04-27,21,15920,480,1342,1036,906,5847,1040,154,2941,525,1588,15860,-60
2026-04-27,22,14711,471,1221,976,829,5527,948,136,2773,488,1470,14839,128
2026-04-27,23,13755,455,1252,884,768,5139,873,94,2722,457,1398,14040,286
2026-04-27,24,13117,439,1162,815,858,4829,815,91,2525,439,1406,13379,262
2026-04-28,1,12889,426,1134,778,834,4608,769,90,2428,423,1403,12893,4
2026-04-28,2,12521,401,1152,789,820,4466,738,89,2327,407,1447,12635,114
2026-04-28,3,12325,396,1130,771,822,4395,723,90,2296,402,1487,12511,185
2026-04-28,4,12573,397,1108,774,831,4417,732,103,2478,417,1594,12852,279
2026-04-28,5,13183,410,1090,804,875,4580,778,160,2345,458,1719,13220,37
2026-04-28,6,14172,426,1159,907,956,4969,862,167,2538,496,1845,14324,152
2026-04-28,7,15400,448,1223,963,767,5461,965,118,2880,528,1996,15350,-50
2026-04-28,8,15836,460,1281,975,681,5704,1021,108,2933,582,2059,15802,-34
2026-04-28,9,15907,447,1269,986,674,5936,1038,107,3029,581,2016,16083,176
2026-04-28,10,16165,434,1246,1003,686,6079,1034,109,3084,574,1952,16200,35
2026-04-28,11,16001,429,1244,1019,723,6138,1035,89,3097,545,1603,15922,-79
2026-04-28,12,15648,434,1231,1021,781,6066,1015,107,3073,544,1474,15746,99
2026-04-28,13,15516,424,1242,1054,788,6047,972,110,3084,556,1412,15688,172
2026-04-28,14,15482,419,1251,1047,795,6060,963,164,3086,547,1450,15781,299
2026-04-28,15,15718,430,1260,1063,803,6040,979,190,3057,553,1542,15915,198
2026-04-28,16,15999,430,1311,1089,860,6071,1027,121,3075,556,1520,16060,61
2026-04-28,17,16404,441,1324,1112,918,6082,1080,99,3174,560,1643,16433,29
2026-04-28,18,16632,443,1343,1076,938,6016,1093,102,3142,538,1765,16457,-175
2026-04-28,19,16682,453,1390,1067,969,6046,1115,101,3209,543,1766,16659,-23
2026-04-28,20,16775,469,1368,1083,961,6050,1128,108,3241,545,1737,16690,-85
2026-04-28,21,16430,474,1402,1039,907,5908,1083,107,3136,531,1719,16305,-125
2026-04-28,22,15455,465,1322,952,842,5588,1005,104,3026,498,1635,15437,-18
2026-04-28,23,14663,448,1263,861,785,5221,925,102,2944,471,1560,14581,-82
2026-04-28,24,14065,430,1198,822,892,4906,866,98,2855,444,1536,14047,-18
2026-04-29,1,13674,419,1210,790,873,4676,833,98,2723,436,1540,13598,-76
2026-04-29,2,13317,420,1196,771,863,4545,804,93,2631,428,1599,13351,34
2026-04-29,3,13119,411,1145,761,858,4475,789,95,2618,421,1624,13199,80
2026-04-29,4,13107,411,1140,767,869,4490,806,96,2612,422,1712,13325,218
2026-04-29,5,13862,407,1164,800,913,4681,858,99,2697,442,1818,13879,17
2026-04-29,6,14845,417,1213,868,845,5036,949,102,2915,486,1961,14792,-53
2026-04-29,7,15970,437,1220,972,884,5499,1002,110,3079,502,2094,15801,-169
2026-04-29,8,16240,460,1207,999,877,5755,1034,109,3219,507,2084,16251,11
2026-04-29,9,16237,462,1186,1018,846,5935,1057,108,3210,560,2057,16440,203
2026-04-29,10,16385,456,1216,1007,830,6038,1037,103,3235,565,2084,16570,185
2026-04-29,11,16411,434,1187,1011,838,6077,1015,98,3202,566,2134,16563,152
2026-04-29,12,16331,428,1154,1006,852,6089,938,101,3269,544,2143,16526,194
2026-04-29,13,16506,416,1177,1039,850,6147,960,97,3306,549,2125,16667,161
2026-04-29,14,16562,409,1095,1042,875,6129,1010,96,3249,571,2071,16548,-14
